timestamp,station_name,latitude,longitude,pm25,pm10,no2,so2,co,o3,aqi
2024-01-01 17:00:00,Delhi Central,28.6139,77.209,451.5651064546005,707.8318513587524,47.98682356966631,19.19703649620975,2.55199503202161,23.343874317197177,480
2024-01-01 18:00:00,Delhi Central,28.6139,77.209,416.73691747719516,723.1932410307105,54.59522004759181,19.42751383798689,1.6427580028175688,22.691922816462647,466
2024-01-01 19:00:00,Delhi Central,28.6139,77.209,445.8479484035279,756.8579345619488,46.49521979568209,17.82864805386368,2.6405212116613566,17.533253297248443,478
2024-01-01 20:00:00,Delhi Central,28.6139,77.209,362.9909141577076,601.5847102441896,54.426094022525824,18.95196434359526,2.3285018228382452,12.356578628050453,445
2024-01-01 21:00:00,Delhi Central,28.6139,77.209,441.27984513492595,623.4899381374821,58.39033369812863,22.780407726447862,1.9034681754553522,16.27890620425816,476
2024-01-01 22:00:00,Delhi Central,28.6139,77.209,469.2933996329949,705.0589751384778,55.614677031188876,20.757246640216067,2.011050323379452,13.7502813207645,487
2024-01-01 23:00:00,Delhi Central,28.6139,77.209,436.43116955461664,756.5422986508302,44.67747704762194,19.862016563371775,1.7636161456379928,15.26732727355515,474
2024-01-02 00:00:00,Delhi Central,28.6139,77.209,416.0642902906035,634.328984144328,55.350422457063274,23.8036968185485,2.2460861193058683,19.243632792564686,466
2024-01-02 01:00:00,Delhi Central,28.6139,77.209,461.2515802845114,647.9174736429167,53.76158591109813,16.625186123431128,2.0440594167453416,12.020765146897777,484
2024-01-02 02:00:00,Delhi Central,28.6139,77.209,499.0,816.5809160141571,63.22383605260872,21.96027223035892,2.4348582815298063,20.79220878291133,499
2024-01-02 03:00:00,Delhi Central,28.6139,77.209,439.05277045045085,630.6880735663627,56.52573148884879,18.51429926535293,2.480383725497435,12.145423903001424,475
2024-01-02 04:00:00,Delhi Central,28.6139,77.209,413.41419738431404,696.888796759898,50.67922506110361,22.21945204177565,2.507551222031105,20.966645034563435,465
2024-01-02 05:00:00,Delhi Central,28.6139,77.209,466.10877271009446,705.7385694396177,56.19703483170253,19.64381675412427,2.1528625493031814,29.967958005335756,486
2024-01-02 06:00:00,Delhi Central,28.6139,77.209,492.5304346726881,859.0070233589943,57.07256301084192,18.510184210922475,2.0207804788915418,21.831765192924557,497
2024-01-02 07:00:00,Delhi Central,28.6139,77.209,428.70057955451955,616.0030070849837,47.52469247766362,16.58489189796487,2.2616068718828495,0.3887482848223591,471
2024-01-02 08:00:00,Delhi Central,28.6139,77.209,473.2656317599095,673.7925132363941,67.5271544819261,13.625757538837657,2.0617485898659913,35.60904397509609,489
2024-01-02 09:00:00,Delhi Central,28.6139,77.209,431.71351477572045,618.6709427531881,58.669025275309984,20.41520133390854,2.431611178677592,20.38791719075777,472
2024-01-02 10:00:00,Delhi Central,28.6139,77.209,451.1790052095159,751.245219720888,47.44130975623629,19.659422470499333,2.0358065006793113,31.548098470178896,480
2024-01-02 11:00:00,Delhi Central,28.6139,77.209,481.45187790599647,821.0114369408465,52.745847758632195,21.558233693044414,2.1790059409504425,43.91074436483102,492
2024-01-02 12:00:00,Delhi Central,28.6139,77.209,440.16973424599956,748.7351326386892,52.07047915121644,21.58481156788927,2.2484944008211034,20.40621925166832,476
2024-01-02 13:00:00,Delhi Central,28.6139,77.209,459.31608484776746,699.9787919650041,56.13403438066098,20.20336497097465,2.176563836087755,10.605936788497166,483
2024-01-02 14:00:00,Delhi Central,28.6139,77.209,419.4499256083347,701.5564900154005,56.729153628895375,20.594230694625168,2.345757223519873,17.30875748804507,467
2024-01-02 15:00:00,Delhi Central,28.6139,77.209,426.21716874398953,724.388858930256,61.13624832945828,18.071324002403305,2.475644613698235,21.376433708138144,470
2024-01-02 16:00:00,Delhi Central,28.6139,77.209,466.1132960782555,769.6918245730884,47.89258926639095,20.434144313888257,1.954968615911447,18.87092604622856,486
2024-01-02 17:00:00,Delhi Central,28.6139,77.209,457.9142654830736,784.6046115244869,61.95363863758925,23.241833745076637,2.0230255983273415,29.71614959431781,483
2024-01-02 18:00:00,Delhi Central,28.6139,77.209,453.7306753158669,650.4243075618939,58.28331873748105,17.683174782061666,2.31763107881705,27.216318936968776,481
2024-01-02 19:00:00,Delhi Central,28.6139,77.209,497.4293014147802,879.5315816320435,45.21539695402522,18.26466249934107,2.184665238646816,9.959593006593634,498
2024-01-02 20:00:00,Delhi Central,28.6139,77.209,442.4896781434868,719.0855012310387,54.32938394013636,20.620139772020977,2.156755802227468,17.53655242930963,476
2024-01-02 21:00:00,Delhi Central,28.6139,77.209,428.3820894282527,745.732853646587,46.82173132279033,16.92829320297067,1.9728598541526927,30.069900553934517,471
2024-01-02 22:00:00,Delhi Central,28.6139,77.209,428.4821105431033,758.9777129021543,51.79716412838503,20.086438877165556,2.473950944223452,24.699566881640838,471
2024-01-02 23:00:00,Delhi Central,28.6139,77.209,426.26671002139807,674.8737981254901,55.311289024163464,25.016880716397353,2.092907465344457,34.498876223584894,470
2024-01-03 00:00:00,Delhi Central,28.6139,77.209,431.4184746914252,750.8349012619389,54.63505400597602,18.09963292967574,2.1262101079144955,26.953572672495547,472
2024-01-03 01:00:00,Delhi Central,28.6139,77.209,459.5239417775517,750.1769275634824,58.56331953544122,17.353188299023223,2.182153094022089,22.842379209827037,483
2024-01-03 02:00:00,Delhi Central,28.6139,77.209,460.6697501448291,711.357674693854,51.62531148536131,19.253876425701964,2.1692197975816128,19.53129242622189,484
2024-01-03 03:00:00,Delhi Central,28.6139,77.209,491.732459458448,781.924221112309,56.427654940540094,20.46075253233152,1.9265612479533933,6.461454125284122,496
2024-01-03 04:00:00,Delhi Central,28.6139,77.209,456.40825988575955,776.5150547143955,52.85095573930321,18.19084198737049,2.3494168484856353,17.215474727850662,482
2024-01-03 05:00:00,Delhi Central,28.6139,77.209,499.0,801.9674733773879,49.93324677473073,18.420250540374543,2.088735674800973,30.903824447105517,499
2024-01-03 06:00:00,Delhi Central,28.6139,77.209,491.81711040640073,810.6117663021415,49.91281683938335,17.556563711563253,2.3363617376952632,21.643334354844715,496
2024-01-03 07:00:00,Delhi Central,28.6139,77.209,480.6354133852022,795.1533204341432,53.87308159232816,20.082082682054523,2.05650047395386,30.954795765002498,492
2024-01-03 08:00:00,Delhi Central,28.6139,77.209,499.0,756.5365122823181,47.05844181491625,20.155598049416458,2.0590953870775865,20.199769532002428,499
2024-01-03 09:00:00,Delhi Central,28.6139,77.209,499.0,816.2480151947512,49.909189258111844,22.333179216162993,1.9782414720908597,21.602146190602827,499
2024-01-03 10:00:00,Delhi Central,28.6139,77.209,418.48440141377625,641.7922741521419,47.754800161785774,22.87476812183107,2.4345365658306544,26.943489695234355,467
2024-01-03 11:00:00,Delhi Central,28.6139,77.209,467.67117134988575,825.4866173764582,61.64971667644305,18.864379716797746,2.2841300525367667,21.143421598307864,487
2024-01-03 12:00:00,Delhi Central,28.6139,77.209,427.21610053783826,598.2057456286158,56.73152802543318,18.00159755451214,2.0180880345762104,3.7218959564265433,470
2024-01-03 13:00:00,Delhi Central,28.6139,77.209,460.80951923554323,658.5149233862691,58.00387978433339,20.592712892526354,1.9848207010995769,43.23491744593607,484
2024-01-03 14:00:00,Delhi Central,28.6139,77.209,428.8717147226853,721.1708364867327,63.71031225940317,22.048655868402605,2.0928881635635928,29.753229444155444,471
2024-01-03 15:00:00,Delhi Central,28.6139,77.209,391.1577224492881,634.1430858088119,59.034638935339416,19.083572980975188,1.96149955703631,29.486625354339687,456
2024-01-03 16:00:00,Delhi Central,28.6139,77.209,380.0690913726748,674.0798237195637,51.08497302840356,20.18558258656082,2.459391252323248,13.783593698618045,452
2024-01-03 17:00:00,Delhi Central,28.6139,77.209,400.3496613392965,595.8641854712497,51.73017117394748,22.24518317143593,2.0379510903551123,21.8109012104929,460
2024-01-03 18:00:00,Delhi Central,28.6139,77.209,433.1750588443098,709.1716418184552,54.728007543977995,18.648819264278778,2.0311866579619298,-0.4641814021162105,473
2024-01-03 19:00:00,Delhi Central,28.6139,77.209,462.37076085681485,803.3576214853339,53.20717429432668,19.13501668055281,2.5935660881480223,11.54604520113838,484
2024-01-03 20:00:00,Delhi Central,28.6139,77.209,409.5756304801854,646.2728470899606,51.564815550125395,24.175347197625594,2.076442466069434,20.328070435550742,463
2024-01-03 21:00:00,Delhi Central,28.6139,77.209,481.4711622960923,823.268991952624,56.23338988870444,20.084793238348166,2.117404490480184,22.667682843081458,492
2024-01-03 22:00:00,Delhi Central,28.6139,77.209,409.337400472395,591.2300102638986,57.21106811576497,19.730232789053343,1.8344578288727398,11.621421605775806,463
2024-01-03 23:00:00,Delhi Central,28.6139,77.209,485.385807858073,743.1673906578606,54.017471113631885,20.681925029596187,2.1415753201926946,11.543348812652532,494
2024-01-04 00:00:00,Delhi Central,28.6139,77.209,499.0,791.2706275243016,50.25388103917095,22.501777206261416,1.891926798570081,23.342377440705896,499
2024-01-04 01:00:00,Delhi Central,28.6139,77.209,436.9414279317815,777.30945426844,57.62863039623214,21.623360783789124,2.203917304683795,30.146271010220502,474
2024-01-04 02:00:00,Delhi Central,28.6139,77.209,493.91054039898444,796.7158494662334,57.34672568844883,20.193383873110626,2.379026969322656,25.57980632810543,497
2024-01-04 03:00:00,Delhi Central,28.6139,77.209,430.0660736700242,647.9408541389487,53.76643707935264,18.74157685308149,2.1239880158549624,15.809827862543559,472
2024-01-04 04:00:00,Delhi Central,28.6139,77.209,439.95071152581465,620.8823362777755,41.099288944243156,19.416332908314384,2.078209101871669,18.31023287228995,475
2024-01-04 05:00:00,Delhi Central,28.6139,77.209,431.4779446997378,642.1642047489448,62.42956222803967,20.19900681632304,2.486833309780665,18.675419353669735,472
2024-01-04 06:00:00,Delhi Central,28.6139,77.209,461.1608083163445,755.2603032351216,49.72031494786737,20.27395947660664,2.3233089308892496,28.277762202640673,484
2024-01-04 07:00:00,Delhi Central,28.6139,77.209,429.5080121902711,703.5114256404876,54.30716477519319,21.154129339132204,2.474480947979759,25.68653225308787,471
2024-01-04 08:00:00,Delhi Central,28.6139,77.209,496.36641983220034,731.6083480256802,58.30350657043365,18.486533031017817,2.2329130169892384,9.237003975829284,498
2024-01-04 09:00:00,Delhi Central,28.6139,77.209,424.14659137623494,690.0532700295765,53.90821492191661,20.906668127938044,2.3706055626077926,27.265449963761668,469
2024-01-04 10:00:00,Delhi Central,28.6139,77.209,468.35086421277117,729.0051046290281,48.255321646873384,15.093563879600357,2.279669366222941,20.783292976770056,487
2024-01-04 11:00:00,Delhi Central,28.6139,77.209,496.36250385943424,711.1345972739258,49.538437643082204,20.030386770025085,2.156409784524254,22.177088296409444,498
2024-01-04 12:00:00,Delhi Central,28.6139,77.209,414.3358036366272,674.1741182503622,55.48398159033747,20.974803627944148,2.149841543566007,25.46938738350068,465
2024-01-04 13:00:00,Delhi Central,28.6139,77.209,435.7293024823551,731.4197717554121,48.471508743945265,18.720184670988612,2.0159024058443147,14.893679666089662,474
2024-01-04 14:00:00,Delhi Central,28.6139,77.209,469.05697955362615,812.0561240446411,52.350551407266245,18.798042112619974,2.0626986048872675,29.83939530665286,487
2024-01-04 15:00:00,Delhi Central,28.6139,77.209,449.52611028877345,654.4748142201713,49.909022908055654,20.186681789006773,2.0679995535304596,13.447986506813795,479
2024-01-04 16:00:00,Delhi Central,28.6139,77.209,499.0,780.5253840032626,52.72715685360694,20.563672323042663,2.4632948957815035,6.446087038313983,499
2024-01-04 17:00:00,Delhi Central,28.6139,77.209,496.1599817791165,736.9532216618995,51.59256439982744,21.164244385558888,2.3662516245880343,12.824096416212207,498
2024-01-04 18:00:00,Delhi Central,28.6139,77.209,459.61801728490775,648.9188420304226,53.03317471732746,21.593979424016457,1.954866677152895,12.286912252261523,483
2024-01-04 19:00:00,Delhi Central,28.6139,77.209,412.4708952654447,666.8808514121949,63.89523567631065,21.708696221414577,1.7530751120234342,6.352003212244419,464
2024-01-04 20:00:00,Delhi Central,28.6139,77.209,450.58900916636554,639.376387588391,52.41318722355299,19.28160961981069,2.161139687675092,33.73383122748358,480
2024-01-04 21:00:00,Delhi Central,28.6139,77.209,499.0,755.4326319988661,57.897905951360755,22.33449751578293,2.116863821140724,15.489627564747064,499
2024-01-04 22:00:00,Delhi Central,28.6139,77.209,460.02276182672495,820.6845841386247,63.14704329373045,21.699599504739805,2.1209075526598937,6.592127781803457,484
2024-01-04 23:00:00,Delhi Central,28.6139,77.209,442.6200440481689,650.9547702400455,62.26945713041226,21.432386219499787,2.042672382804572,20.78988371119113,477
2024-01-05 00:00:00,Delhi Central,28.6139,77.209,402.4041980332447,574.113695056227,59.93200138971711,20.747607499040534,2.065950995768461,4.349263423517078,460
2024-01-05 01:00:00,Delhi Central,28.6139,77.209,454.07585058667195,760.2348685189401,52.517076819094754,21.17115880631271,2.467467726235952,9.398767990573106,481
2024-01-05 02:00:00,Delhi Central,28.6139,77.209,459.58809545595074,812.885213152206,57.547479433611464,15.261391316053945,2.0372839114628727,16.79452756935521,483
2024-01-05 03:00:00,Delhi Central,28.6139,77.209,448.5383608802726,672.3374553775157,50.696272265425236,16.43391966063191,2.123810850898927,19.857364192214273,479
2024-01-05 04:00:00,Delhi Central,28.6139,77.209,484.153282450317,848.2039423664844,56.86146083020477,21.256735510128493,2.5517452119695707,19.769941822994596,493
2024-01-05 05:00:00,Delhi Central,28.6139,77.209,499.0,721.0361870346554,53.43378625025813,15.162801394415194,2.356171015055416,26.56362290263813,499
2024-01-05 06:00:00,Delhi Central,28.6139,77.209,454.25310375453523,701.0701460337189,52.536811223370066,19.337932159147552,2.2706845686761032,18.16010786599861,481
2024-01-05 07:00:00,Delhi Central,28.6139,77.209,427.61577416925456,621.4724168116708,60.22690951892918,20.939974648592166,2.05753425197358,11.234675448325818,471
2024-01-05 08:00:00,Delhi Central,28.6139,77.209,442.251460812119,710.289426905568,51.95752533498065,17.965878457145596,2.088374341609408,33.60799902376718,476
2024-01-05 09:00:00,Delhi Central,28.6139,77.209,464.44899113831406,651.5415615272334,58.34467642143344,17.618620069932202,2.2320297699626854,29.86542753825399,485
2024-01-05 10:00:00,Delhi Central,28.6139,77.209,424.04340517075184,701.697495968639,52.24128314289092,21.470606732989314,1.967876925940665,31.339497235651915,469
2024-01-05 11:00:00,Delhi Central,28.6139,77.209,397.18451969006423,674.2762441185076,53.32577060936224,17.47763331826574,2.27903871428386,26.720286250766936,458
2024-01-05 12:00:00,Delhi Central,28.6139,77.209,499.0,873.6543271676755,48.17967271703661,23.645494579298383,2.3415892176753226,24.89943112453227,499
2024-01-05 13:00:00,Delhi Central,28.6139,77.209,406.1596854465257,599.8157820205071,57.34554994066183,19.93515648575559,2.4398030546284253,7.61228187263894,462
2024-01-05 14:00:00,Delhi Central,28.6139,77.209,454.5886139710521,803.3925480797228,49.38493230717419,22.410322969750176,2.281005368666084,13.153902235009465,481
2024-01-05 15:00:00,Delhi Central,28.6139,77.209,409.5976450467575,678.7046052004911,54.37216043575932,17.87001561189328,2.257554542134196,16.066667586637262,463
2024-01-05 16:00:00,Delhi Central,28.6139,77.209,476.6666111599204,830.5003175847064,52.712056205918564,17.63140607800016,2.3465132669514164,34.37558652421768,490
2024-01-05 17:00:00,Delhi Central,28.6139,77.209,434.76273663854386,735.5628308927708,61.20440681797508,19.64024299645321,2.1472390853703214,31.555642320276952,473
2024-01-05 18:00:00,Delhi Central,28.6139,77.209,493.0780273371893,810.7967913063849,52.040638757910195,20.461621999694795,2.179065888644573,26.35342290727536,497
2024-01-05 19:00:00,Delhi Central,28.6139,77.209,440.4899481043648,649.5672627012541,62.671310978626124,18.636888424455165,2.2296985305825765,9.084742111174323,476
2024-01-05 20:00:00,Delhi Central,28.6139,77.209,488.9848322154703,761.8648503828156,54.82449779108798,23.33020904153775,2.1419975148385046,16.717041678366453,495
2024-01-05 21:00:00,Delhi Central,28.6139,77.209,412.82472514812525,650.0285892561303,54.297278013030144,18.909075718530058,1.9205375766118,29.05624553237342,465
2024-01-05 22:00:00,Delhi Central,28.6139,77.209,481.59604545628736,791.1444609448797,58.13416291560126,21.752161785417798,2.2531721657931554,23.843430041764208,492
2024-01-05 23:00:00,Delhi Central,28.6139,77.209,478.7622724215827,679.735168724328,52.27788470052116,16.518146669545878,2.27927389879559,25.390526601288983,491
2024-01-06 00:00:00,Delhi Central,28.6139,77.209,499.0,879.5045899504958,54.83404455874369,21.88926381884515,1.7933109341417144,25.5526398586039,499
2024-01-06 01:00:00,Delhi Central,28.6139,77.209,431.87435764458974,616.4736024774662,54.68011518052156,21.041571565701588,2.088722065190924,18.876834573101092,472
2024-01-06 02:00:00,Delhi Central,28.6139,77.209,483.301680604887,724.2547940910877,47.25707841256311,22.378008281849315,2.2526376152180863,25.040117598642944,493
2024-01-06 03:00:00,Delhi Central,28.6139,77.209,407.01673212935515,676.7910819924188,59.13887123315951,23.124434554198462,2.1207684421745965,18.464011426751394,462
2024-01-06 04:00:00,Delhi Central,28.6139,77.209,465.8377294422001,697.8547104494623,55.5761914413496,24.676443655927027,2.5282426919194125,13.866235217738438,486
2024-01-06 05:00:00,Delhi Central,28.6139,77.209,441.7581084655659,665.071575262565,59.563059561397374,18.659385103979588,2.236782746595238,21.132485393089798,476
2024-01-06 06:00:00,Delhi Central,28.6139,77.209,444.3157703313649,633.2580065225067,64.03754135893529,19.805089879584123,1.974852078577744,26.507640586164964,477
2024-01-06 07:00:00,Delhi Central,28.6139,77.209,470.395816614123,743.6016932761554,53.09768814856638,18.373009032556933,1.5438939587076694,17.19769557738748,488
2024-01-06 08:00:00,Delhi Central,28.6139,77.209,464.86558757366083,810.2031991112672,65.25427364152574,18.554783293606484,2.3189752877855594,33.466697410017844,485
2024-01-06 09:00:00,Delhi Central,28.6139,77.209,436.3351273255852,620.8672490172479,58.377044899569604,23.511903895467317,2.2250762532487887,19.398541833841367,474
2024-01-06 10:00:00,Delhi Central,28.6139,77.209,484.1523781744394,726.0974484316715,63.510117169622376,20.437148568612706,2.0256597824548703,14.805793153316202,493
2024-01-06 11:00:00,Delhi Central,28.6139,77.209,415.9045075293655,715.9407596860194,48.54874512153127,20.407654567295186,2.4295273122055487,5.019672225189991,466
2024-01-06 12:00:00,Delhi Central,28.6139,77.209,489.03017835391404,781.5363767699592,45.02412843630866,22.153888832313314,1.9072965603078305,18.86483621828655,495
2024-01-06 13:00:00,Delhi Central,28.6139,77.209,478.1361973219814,754.1573824815468,60.96750753040138,17.49759860544012,1.9426794801019271,11.691655405733972,491
2024-01-06 14:00:00,Delhi Central,28.6139,77.209,434.20149972156236,652.3424982033652,52.80615833145459,24.40490735679613,2.6165747119525253,14.547299005693544,473
2024-01-06 15:00:00,Delhi Central,28.6139,77.209,436.65752303934613,629.973123913603,53.967954084730984,19.724987174092586,2.2463541879634104,28.551143455502807,474
2024-01-06 16:00:00,Delhi Central,28.6139,77.209,455.9479227227462,706.7173513340869,56.78972908246738,18.692487187447206,2.219200094620644,26.444470781714216,482
2024-01-06 17:00:00,Delhi Central,28.6139,77.209,389.7480728538201,669.2370879476484,50.27876900861574,20.465866416973892,2.167548641693052,30.230918286315866,455
2024-01-06 18:00:00,Delhi Central,28.6139,77.209,440.18034233301677,632.3794274056039,51.832857985634526,22.49357260173892,2.066159532136238,23.360706987110607,476
2024-01-06 19:00:00,Delhi Central,28.6139,77.209,441.3699965060849,703.0281023153103,59.66922044112572,19.475149651185927,1.9103176239889201,22.979813603757787,476
2024-01-06 20:00:00,Delhi Central,28.6139,77.209,486.2371644859608,766.3219815550783,51.68194106123301,24.48606586792802,2.1256541930156723,5.026301885005742,494
2024-01-06 21:00:00,Delhi Central,28.6139,77.209,451.5760417468168,676.8078128263278,58.223054810706785,21.051647820930583,2.0476612107109315,20.830810593056935,480
2024-01-06 22:00:00,Delhi Central,28.6139,77.209,474.3051854592494,810.7210048164392,56.72370152685516,21.611198934402086,2.2629529493412717,11.10725375663291,489
2024-01-06 23:00:00,Delhi Central,28.6139,77.209,409.62120172657154,704.0588315617316,57.6939706536776,21.100140624971562,2.3247140998618607,31.012512739369985,463
2024-01-07 00:00:00,Delhi Central,28.6139,77.209,438.2789502848464,764.0402867219224,52.97326867319808,21.802163127273445,2.1160122634390235,24.728590610302238,475
2024-01-07 01:00:00,Delhi Central,28.6139,77.209,430.8816477059884,691.6835057509102,57.2876821483447,22.386711038762602,1.783479039825708,9.19721703344703,472
2024-01-07 02:00:00,Delhi Central,28.6139,77.209,416.9439940640508,749.7834099769859,53.148599678182514,18.81774591385745,2.1273615319991293,17.628443894062052,466
2024-01-07 03:00:00,Delhi Central,28.6139,77.209,485.52013450984316,723.8440302530529,51.093516830540246,21.51078851102183,2.1227273729338796,14.148763955083997,494
2024-01-07 04:00:00,Delhi Central,28.6139,77.209,475.08164075851386,831.1317301476106,55.9630017751008,18.624331915966366,1.9100837597195213,30.939734943545197,490
2024-01-07 05:00:00,Delhi Central,28.6139,77.209,452.26796233415854,754.7195077912212,47.764179603653275,15.613674069408589,1.9522493834233685,29.771624918129703,480
2024-01-07 06:00:00,Delhi Central,28.6139,77.209,438.41855511357284,683.538819976446,55.561398253348244,19.142493643514328,2.0963219933426065,12.682717122459117,475
2024-01-07 07:00:00,Delhi Central,28.6139,77.209,428.02528820359396,617.104430126053,60.47482313862723,17.3502053932531,2.403863178926111,21.8417938628572,471
2024-01-07 08:00:00,Delhi Central,28.6139,77.209,479.7681823265308,787.5031470218612,45.41364543140452,17.711257503161065,2.0492828631287714,27.911723670222948,491
2024-01-07 09:00:00,Delhi Central,28.6139,77.209,433.66743409404705,670.7323041550821,51.805218240903066,19.83473568014646,2.0315218730825584,18.998410422969947,473
2024-01-07 10:00:00,Delhi Central,28.6139,77.209,489.5723852928628,763.818611403162,60.32501709988,19.02441526856108,2.3083988495010956,23.22326503704987,495
2024-01-07 11:00:00,Delhi Central,28.6139,77.209,399.17481649574086,600.949140821283,63.212596181370664,18.48450877516737,2.2843752729243834,23.91609049910705,459
2024-01-07 12:00:00,Delhi Central,28.6139,77.209,499.0,755.6375375334101,55.873815499207396,21.20020971154386,2.4088364830690465,12.481956491495843,499
2024-01-07 13:00:00,Delhi Central,28.6139,77.209,472.2185638678927,728.3043775785038,49.93688488603503,22.33941149993325,2.0938810045075784,6.8625820489601725,488
2024-01-07 14:00:00,Delhi Central,28.6139,77.209,432.38763421778367,768.0083773152277,55.23448953748872,20.91974911202528,2.123359775435104,11.764797080785515,472
2024-01-07 15:00:00,Delhi Central,28.6139,77.209,432.53402819124136,710.149708457787,54.74399873252876,20.599727268361523,2.1152882445299888,8.310907155440795,473
2024-01-07 16:00:00,Delhi Central,28.6139,77.209,499.0,832.9090800105944,50.92159918951255,18.933303312449496,1.8803116041523684,22.999807002338287,499
2024-01-07 17:00:00,Delhi Central,28.6139,77.209,436.52477233801017,715.6087447060163,48.79222308097122,20.277006468678138,2.290532208514257,21.275205215981742,474
2024-01-07 18:00:00,Delhi Central,28.6139,77.209,480.36452036224904,801.5327263306709,55.86928838682201,20.84213799980092,2.1039962532649237,11.782336986648684,492
2024-01-07 19:00:00,Delhi Central,28.6139,77.209,495.3957312050377,738.9844790220783,58.49547158109123,20.83251575208232,2.311528593532599,21.81821937302812,498
2024-01-07 20:00:00,Delhi Central,28.6139,77.209,409.4360607033055,702.6124594728797,52.27086220386401,19.966733127315962,2.3467626084124005,18.470098962157312,463
2024-01-07 21:00:00,Delhi Central,28.6139,77.209,474.85422544939786,803.928901367557,52.57171317039146,18.606019269917162,2.2018093279811315,25.848532514796602,489
2024-01-07 22:00:00,Delhi Central,28.6139,77.209,463.63489889921124,820.898664556073,52.40491525565065,17.594759919416532,2.0681713326741415,13.530203958309007,485
2024-01-07 23:00:00,Delhi Central,28.6139,77.209,407.9338975279264,684.9312819430617,57.30740231045772,17.906475553714017,2.0847397455548102,19.01042548956558,463
2024-01-08 00:00:00,Delhi Central,28.6139,77.209,493.42436349711363,780.7366819628493,53.872635788084075,19.47528251636945,2.086899921444764,19.03103219994474,497
2024-01-08 01:00:00,Delhi Central,28.6139,77.209,428.2242684152027,732.2172808035875,47.89667290840066,20.88796740748894,2.121469441435511,15.70867090865703,471
2024-01-08 02:00:00,Delhi Central,28.6139,77.209,403.7761666598118,580.4045351391611,52.50850369019973,18.67821173297657,2.4110132309782597,9.97643304040319,461
2024-01-08 03:00:00,Delhi Central,28.6139,77.209,487.4574122348602,737.1968789076434,56.003575868926404,24.237128951830684,2.0978012296606194,25.21385726016259,494
2024-01-08 04:00:00,Delhi Central,28.6139,77.209,406.105902382223,706.4594803112323,53.4141988772023,18.744577692396053,1.9936168252524245,21.01018548165018,462
2024-01-08 05:00:00,Delhi Central,28.6139,77.209,464.1505496270621,676.2438715823993,57.63579564071687,22.27437141842031,2.103164511938858,30.720223886767762,485
2024-01-08 06:00:00,Delhi Central,28.6139,77.209,490.5309237962279,816.7265973766876,50.56643831487137,20.958641542486237,2.001249995264768,16.119999548622538,496
